"snl_id","primary_commodity"
"63388","Gold"
"80000","Gold"
"61084","Copper"
"67358","Antimony"
"27360","Zinc"
"64296","Gold"
"39081","Coal"
"40448","Coal"
"77955","Lead"
"31486","Diamonds"
"56052","Gold"
"52933","Diamonds"
"27548","Gold"
"59138","Iron Ore"
"80168","Gold"
"27608","Gold"
"61737","U3O8"
"58241","Coal"
"40084","Gold"
"35332","Diamonds"
"34683","Gold"
"67616","Coal"
"28198","Copper"
"27319","Gold"
"61169","Gold"
"61813","Gold"
"54107","Gold"
"56447","Gold"
"60117","Gold"
"24497","Silver"
"63277","Iron Ore"
"64392","Gold"
"56580","Gold"
"53571","Platinum"
"26784","Gold"
"76897","Gold"
"26022","Gold"
"34800","U3O8"
"65231","Silver"
"33468","Diamonds"
"66099","Gold"
"56659","U3O8"
"58426","U3O8"
"33587","Diamonds"
"55401","U3O8"
"54798","Gold"
"59026","U3O8"
"65543","Graphite"
"56721","U3O8"
"34677","Gold"
"59452","Potash"
"25507","Silver"
"53538","Copper"
"38307","Coal"
"54257","Ilmenite"
"60284","Gold"
"26583","Gold"
"29883","Copper"
"57694","Gold"
"33305","Copper"
"36594","Iron Ore"
"41098","Coal"
"54006","Gold"
"29997","Silver"
"28649","Gold"
"54104","Gold"
"35897","Molybdenum"
"56661","Gold"
"40381","Nickel"
"26709","Gold"
"26342","Gold"
"70401","Gold"
"54849","Gold"
"58316","Gold"
"60358","Gold"
"41601","Iron Ore"
"29134","Gold"
"37058","Tantalum"
"27557","Gold"
"54920","Gold"
"52680","Gold"
"52887","Gold"
"52704","Gold"
"77044","Gold"
"36798","U3O8"
"25368","Silver"
"35844","Tin"
"24739","Lead"
"62555","Silver"
"64953","Graphite"
"67287","Graphite"
"66638","Graphite"
"26568","Copper"
"31666","Diamonds"
"36088","Diamonds"
"60215","Coal"
"41185","Coal"
"77383","Gold"
"31536","Zinc"
"65742","Gold"
"66184","Gold"
"31240","Copper"
"64205","Gold"
"76126","Nickel"
"68268","Nickel"
"63260","Coal"
"51384","Coal"
"26860","Gold"
"41749","Coal"
"32275","Chromite"
"57198","Platinum"
"82952","Cobalt"
"28157","Copper"
"24590","Copper"
"25056","Gold"
"25243","Silver"
"59740","Lead"
"66444","Copper"
"56400","Vanadium"
"35466","U3O8"
"67326","Gold"
"28513","Copper"
"27596","Gold"
"32168","Copper"
"60586","Copper"
"60631","Gold"
"26163","Copper"
"78443","Gold"
"61262","Copper"
"67404","Chromite"
"80847","Platinum"
"24884","Copper"
"26822","Gold"
"41102","Gold"
"64524","Gold"
"35832","Tin"
"67905","Potash"
"56173","U3O8"
"59979","Gold"
"30970","Gold"
"56419","Gold"
"24627","Gold"
"76602","Gold"
"35190","Iron Ore"
"63577","Cobalt"
"56542","Copper"
"68967","Coal"
"68968","Coal"
"69566","Bauxite"
"59648","Copper"
"76243","Palladium"
"31080","Gold"
"27107","Gold"
"37320","Lanthanides"
"31618","Nickel"
"57620","U3O8"
"37639","Lithium"
"57310","Vanadium"
"67227","Gold"
"55406","Copper"
"67917","Diamonds"
"56313","Gold"
"55439","U3O8"
"53902","Platinum"
"56132","U3O8"
"59382","Gold"
"40777","Coal"
"58487","Coal"
"35822","Diamonds"
"40847","Potash"
"56507","Gold"
"70500","Molybdenum"
"37376","U3O8"
"25135","Gold"
"24759","Gold"
"55049","Gold"
"81769","Coal"
"77637","Lithium"
"27474","Tantalum"
"37326","Lithium"
"77621","Lithium"
"39518","Coal"
"24582","Copper"
"63301","Copper"
"56086","Copper"
"53562","Gold"
"26244","Gold"
"25005","Silver"
"38330","Coal"
"54466","Nickel"
"49502","Copper"
"83004","Gold"
"39544","Platinum"
"26124","Gold"
"57801","Gold"
"79750","Copper"
"57660","Copper"
"27969","Gold"
"26107","Gold"
"30258","Zinc"
"56621","Copper"
"63173","Copper"
"38163","Coal"
"57807","Copper"
"34211","Copper"
"66422","Copper"
"37230","Potash"
"52223","Gold"
"66065","Gold"
"68186","Gold"
"35484","U3O8"
"31440","Platinum"
"56275","Copper"
"57312","Nickel"
"64211","Iron Ore"
"70681","Copper"
"53622","Gold"
"60347","Lanthanides"
"35485","Zinc"
"26887","Gold"
"29854","Nickel"
"60017","Gold"
"25270","Gold"
"29720","Gold"
"68033","U3O8"
"64158","Coal"
"53827","Gold"
"54970","Tungsten"
"26578","Gold"
"56285","Gold"
"50551","Coal"
"37948","Iron Ore"
"32097","Gold"
"63900","Gold"
"31308","Diamonds"
"25621","Gold"
"40405","Iron Ore"
"65353","Graphite"
"64927","Iron Ore"
"28719","Gold"
"61653","Gold"
"64199","Gold"
"70422","Copper"
"49803","Coal"
"80992","Zinc"
"33528","Diamonds"
"32113","Gold"
"32857","Diamonds"
"83107","Copper"
"56347","Gold"
"57097","Copper"
"64877","Copper"
"65322","Gold"
"77647","Gold"
"52842","Gold"
"37541","Copper"
"60674","Gold"
"66530","Coal"
"66531","Manganese"
"54597","Platinum"
"34901","Diamonds"
"31340","Diamonds"
"41577","Coal"
"28733","Gold"
"64150","Gold"
"84194","Gold"
"67262","Copper"
"68366","Manganese"
"27732","Copper"
"67624","Gold"
"32874","Platinum"
"52783","Manganese"
"59997","Manganese"
"38102","Coal"
"59370","Gold"
"26380","Gold"
"49963","Gold"
"35761","Copper"
"38361","Coal"
"39582","Coal"
"82881","Lithium"
"32130","Diamonds"
"24830","Zinc"
"32290","Diamonds"
"40696","Coal"
"57461","Gold"
"79170","Copper"
"24457","Zinc"
"81961","Coal"
"60759","Gold"
"61249","Gold"
"31420","Diamonds"
"24837","Gold"
"27464","Gold"
"56948","Molybdenum"
"39556","Nickel"
"26985","Gold"
"30750","Gold"
"70626","Graphite"
"80193","Lead"
"37460","Iron Ore"
"62786","Zinc"
"29364","Gold"
"57355","Copper"
"49728","Coal"
"55562","Molybdenum"
"26394","Gold"
"65865","Gold"
"32307","Diamonds"
"63642","Coal"
"37171","Iron Ore"
"30098","Silver"
"56896","Gold"
"67444","Gold"
"75555","Antimony"
"28942","Gold"
"30101","Gold"
"33717","Silver"
"37247","Gold"
"38452","Silver"
"40478","Gold"
"40508","Gold"
"61007","Gold"
"75554","Antimony"
"32838","Silver"
"62557","Ilmenite"
"26756","Gold"
"29423","Gold"
"83743","Zinc"
"30224","Gold"
"36567","Copper"
"59139","Iron Ore"
"28929","Gold"
"50164","Copper"
"53830","Gold"
"32959","Silver"
"28233","Gold"
"29098","Gold"
"33912","Silver"
"69616","Coal"
"82242","Iron Ore"
"59140","Iron Ore"
"82856","Nickel"
"82855","Nickel"
"82859","Nickel"
"37691","Gold"
"82078","Iron Ore"
"82607","Iron Ore"
"69538","Coal"
"61327","Bauxite"
"82861","Nickel"
"55254","Bauxite"
"69943","Antimony"
"82203","Iron Ore"
"37854","Iron Ore"
"60332","Iron Ore"
"31514","Diamonds"
"54696","Gold"
"58622","Gold"
"34142","Gold"
"58623","Gold"
"60560","Nickel"
"28664","Gold"
"63978","Gold"
"29706","Gold"
"61123","Gold"
"38398","Coal"
"60255","Copper"
"56868","Nickel"
"52231","Nickel"
"36440","Gold"
"52819","Gold"
"27958","Gold"
"66396","Gold"
"29398","Gold"
"33759","Gold"
"35475","Gold"
"69559","Coal"
"65242","Gold"
"40845","Copper"
"58624","Gold"
"69859","Coal"
"32630","Iron Ore"
"28286","Copper"
"66880","Copper"
"29439","Zinc"
"41913","Coal"
"79868","Gold"
"36139","Silver"
"49975","Gold"
"57751","Gold"
"68781","Coal"
"68696","Coal"
"68917","Coal"
"51386","Coal"
"76434","Iron Ore"
"84214","Coal"
"50670","Coal"
"59918","Gold"
"33148","Gold"
"36793","Gold"
"37112","Lanthanides"
"63009","Gold"
"54293","Silver"
"56747","Silver"
"36819","Gold"
"67816","Gold"
"64707","Gold"
"33104","Gold"
"58047","Gold"
"65941","Gold"
"29218","Gold"
"57189","U3O8"
"32011","Diamonds"
"77161","Gold"
"28900","Gold"
"67487","Silver"
"84665","Copper"
"82207","Iron Ore"
"80763","Gold"
"53920","Copper"
"54055","Gold"
"54548","Gold"
"58076","Bauxite"
"37262","Molybdenum"
"49928","Gold"
"41005","Coal"
"40378","Coal"
"40713","Coal"
"52991","Gold"
"60512","Coal"
"60823","Coal"
"40336","Iron Ore"
"68999","Coal"
"51258","U3O8"
"61316","Gold"
"63941","Coal"
"58625","Gold"
"35074","Nickel"
"59310","Iron Ore"
"63825","Gold"
"36484","Copper"
"70625","Copper"
"59673","Gold"
"66394","Gold"
"81872","Lithium"
"61216","Iron Ore"
"26192","Gold"
"30182","Gold"
"36615","Iron Ore"
"56987","U3O8"
"66228","Silver"
"53102","Gold"
"34486","Copper"
"65425","Manganese"
"61637","U3O8"
"77886","Zinc"
"57238","Gold"
"63637","Gold"
"39859","Copper"
"38704","Silver"
"37581","Gold"
"29826","Gold"
"32042","Nickel"
"34235","Gold"
"58967","Gold"
"36291","U3O8"
"27812","Gold"
"66395","Gold"
"34394","Silver"
"67649","Gold"
"80781","Gold"
"57662","Iron Ore"
"55450","U3O8"
"39678","Coal"
"55552","Gold"
"79939","Gold"
"37718","Copper"
"68258","Gold"
"53345","Copper"
"54610","Copper"
"35224","U3O8"
"59932","Gold"
"57862","Coal"
"29858","Gold"
"39160","Gold"
"60556","Coal"
"50463","Coal"
"39944","Gold"
"52533","Coal"
"69704","Coal"
"60098","Vanadium"
"33628","Iron Ore"
"60959","Gold"
"82047","Iron Ore"
"34733","U3O8"
"80383","Zinc"
"37674","Copper"
"37472","Gold"
"69656","Coal"
"70449","Copper"
"35507","Gold"
"68363","Bauxite"
"56503","U3O8"
"50668","Coal"
"58281","Nickel"
"60658","Gold"
"34749","U3O8"
"34627","U3O8"
"59476","Gold"
"69740","Coal"
"69644","Coal"
"33571","Diamonds"
"66447","Tungsten"
"62656","Tungsten"
"37939","Gold"
"58626","Gold"
"51130","Copper"
"25305","Silver"
"58546","Bauxite"
"63289","Gold"
"65877","Gold"
"67043","U3O8"
"67151","Gold"
"68047","Platinum"
"66691","Gold"
"66664","Gold"
"60822","Coal"
"59887","Bauxite"
"39862","Copper"
"69688","Coal"
"34105","Gold"
"58627","Gold"
"56713","Gold"
"37942","Iron Ore"
"25651","Gold"
"25167","Gold"
"70473","Diamonds"
"37987","Gold"
"27875","Gold"
"65178","Gold"
"59654","Gold"
"50203","U3O8"
"27021","Gold"
"55234","Gold"
"26196","Gold"
"33516","Diamonds"
"53835","Gold"
"29101","Gold"
"40510","Iron Ore"
"81473","Coal"
"27047","Gold"
"65226","Gold"
"67113","Gold"
"68305","Iron Ore"
"25191","Gold"
"25388","Gold"
"59001","Manganese"
"67470","Nickel"
"50391","Coal"
"83209","Gold"
"68471","Coal"
"77772","Graphite"
"41578","Coal"
"36114","Gold"
"62058","Gold"
"70728","Gold"
"35570","Copper"
"50931","Phosphate"
"76371","Nickel"
"27473","Gold"
"37293","Iron Ore"
"40882","Copper"
"78938","Silver"
"26248","Gold"
"67101","Copper"
"77381","Copper"
"25848","Zinc"
"82104","Iron Ore"
"36862","Gold"
"32855","Diamonds"
"28764","Nickel"
"81667","Coal"
"34056","Gold"
"55468","U3O8"
"37924","Iron Ore"
"50669","Coal"
"26360","Gold"
"32379","Diamonds"
"66283","Copper"
"33123","Iron Ore"
"59793","Coal"
"49908","Copper"
"81803","Copper"
"35804","Vanadium"
"27795","Gold"
"41786","Phosphate"
"54517","Gold"
"28222","Copper"
"76089","Copper"
"40287","Iron Ore"
"34053","Gold"
"74691","Phosphate"
"26907","Copper"
"39009","Coal"
"25008","Gold"
"84747","Iron Ore"
"60165","Gold"
"32743","Iron Ore"
"31794","Palladium"
"80261","Lead"
"57430","Copper"
"37861","Copper"
"36327","Nickel"
"84745","Iron Ore"
"59142","Iron Ore"
"76236","Gold"
"69750","Coal"
"69761","Coal"
"36701","Iron Ore"
"36273","Coal"
"66410","Copper"
"35696","U3O8"
"30055","Gold"
"38049","Zinc"
"61533","Copper"
"61535","Manganese"
"80138","Gold"
"55980","Coal"
"59804","Ilmenite"
"54776","Gold"
"55610","Gold"
"53561","Copper"
"60547","Nickel"
"54875","Gold"
"60616","Silver"
"42001","Coal"
"61919","Copper"
"60115","Copper"
"41988","Coal"
"41570","Coal"
"27305","Zinc"
"68634","Coal"
"34786","Copper"
"68333","Bauxite"
"57195","Gold"
"60650","Gold"
"55493","Diamonds"
"27673","Palladium"
"53747","Gold"
"68334","Manganese"
"40868","U3O8"
"65717","Gold"
"37608","Lithium"
"60092","Copper"
"59693","Gold"
"33192","Gold"
"36038","Copper"
"41448","Coal"
"60975","Iron Ore"
"84831","Gold"
"64758","Gold"
"40438","Silver"
"38690","Lanthanides"
"70021","Iron Ore"
"28003","Gold"
"60205","Copper"
"50091","Coal"
"54888","Ilmenite"
"41028","Zinc"
"28111","Gold"
"64328","Copper"
"36689","Iron Ore"
"57895","Iron Ore"
"31896","Iron Ore"
"36298","Iron Ore"
"35069","Zinc"
"53193","Gold"
"34896","Nickel"
"37684","Molybdenum"
"69541","Coal"
"78809","Gold"
"50539","Copper"
"24915","Silver"
"67590","U3O8"
"52873","Coal"
"37931","Nickel"
"37257","Nickel"
"42043","Coal"
"33619","Copper"
"31276","Zinc"
"36942","Diamonds"
"27228","Gold"
"36967","Iron Ore"
"53737","Gold"
"30378","Gold"
"49552","Coal"
"51700","Coal"
"59893","Bauxite"
"74818","Gold"
"65237","Gold"
"67797","Gold"
"67808","Gold"
"28206","Zinc"
"28207","Copper"
"59935","Iron Ore"
"51921","Iron Ore"
"37487","Iron Ore"
"36229","Gold"
"36992","Gold"
"40535","Gold"
"61297","Gold"
"62434","Gold"
"63317","Gold"
"61148","Gold"
"57921","Gold"
"49939","Gold"
"70643","Gold"
"61112","Gold"
"66298","Gold"
"61214","Gold"
"38143","Molybdenum"
"35527","Zinc"
"37210","Gold"
"81460","Silver"
"40480","Nickel"
"60160","Gold"
"82575","Iron Ore"
"35993","Gold"
"58628","Gold"
"79457","Gold"
"35078","Gold"
"67403","Nickel"
"34402","Diamonds"
"66517","Platinum"
"27794","Gold"
"84170","Gold"
"60580","Gold"
"34576","Iron Ore"
"32995","Iron Ore"
"60237","Copper"
"35063","U3O8"
"34659","U3O8"
"58629","Gold"
"67465","Diamonds"
"58453","Zinc"
"84514","Copper"
"59143","Iron Ore"
"58469","Copper"
"58630","Gold"
"33444","Gold"
"58477","Molybdenum"
"60948","Copper"
"82589","Iron Ore"
"58631","Gold"
"39737","Coal"
"84743","Iron Ore"
"55356","Gold"
"25854","Gold"
"56902","U3O8"
"80627","Gold"
"30799","Copper"
"33467","Copper"
"54393","Gold"
"30499","Zinc"
"67844","Gold"
"59874","Molybdenum"
"25619","Gold"
"67555","Gold"
"56102","U3O8"
"35767","Diamonds"
"35831","Diamonds"
"70127","Phosphate"
"68390","Phosphate"
"35395","Iron Ore"
"53236","Gold"
"56553","U3O8"
"27316","Gold"
"55542","Gold"
"53482","Silver"
"32228","Diamonds"
"31273","Zinc"
"33079","Gold"
"37104","Gold"
"38015","Gold"
"53384","Gold"
"30179","Gold"
"41942","Coal"
"68810","Coal"
"49699","Coal"
"50593","Coal"
"24912","Silver"
"25939","Gold"
"34361","Diamonds"
"41278","Coal"
"55242","Gold"
"66401","Gold"
"68389","Manganese"
"29448","Gold"
"63604","Gold"
"39589","Iron Ore"
"70548","Coal"
"61410","Gold"
"55899","U3O8"
"59959","Gold"
"34285","Platinum"
"26286","Gold"
"65269","Gold"
"56753","Gold"
"58208","U3O8"
"68737","Coal"
"51878","Coal"
"26261","Gold"
"63341","Gold"
"26594","Gold"
"41841","Coal"
"30345","Gold"
"60929","Gold"
"49553","Coal"
"26078","Zinc"
"27659","Nickel"
"29783","Zinc"
"67556","Zinc"
"34530","Diamonds"
"51192","Coal"
"63171","Gold"
"26493","Platinum"
"65966","Platinum"
"70503","Coal"
"32012","Gold"
"34929","Nickel"
"34853","Diamonds"
"66122","Gold"
"30952","Zinc"
"29934","Gold"
"38358","Gold"
"64171","Gold"
"35913","U3O8"
"39664","Coal"
"27185","Gold"
"36991","Gold"
"66333","Iron Ore"
"67840","Gold"
"32527","Gold"
"32774","Gold"
"61364","Gold"
"42044","Coal"
"64224","U3O8"
"30272","Copper"
"27396","Gold"
"32146","Platinum"
"52424","Copper"
"54944","Copper"
"57161","U3O8"
"67896","Copper"
"37307","Potash"
"57235","Tungsten"
"37420","U3O8"
"54894","U3O8"
"75355","U3O8"
"42072","Coal"
"60161","Gold"
"66193","Gold"
"27503","Gold"
"70023","Chromite"
"33480","Gold"
"65698","Copper"
"57100","U3O8"
"56045","Silver"
"34987","Nickel"
"79557","Copper"
"28657","Gold"
"27004","Zinc"
"30540","Gold"
"60491","Gold"
"31457","Copper"
"36296","Copper"
"76661","Nickel"
"32585","Gold"
"65838","Gold"
"67042","U3O8"
"29658","Nickel"
"40707","Coal"
"25210","Gold"
"51959","Coal"
"55097","Gold"
"70603","U3O8"
"66951","U3O8"
"31851","Iron Ore"
"52996","Gold"
"53088","Ilmenite"
"30638","Copper"
"37449","Iron Ore"
"37570","Iron Ore"
"58218","Nickel"
"40158","Coal"
"70579","Coal"
"24558","Gold"
"33236","Diamonds"
"63806","Gold"
"27039","Zinc"
"35918","U3O8"
"38202","U3O8"
"50873","Gold"
"58093","Gold"
"65588","Gold"
"54800","Gold"
"51887","Coal"
"54756","Coal"
"55830","Coal"
"68745","Coal"
"37008","Copper"
"55052","Cobalt"
"57849","Silver"
"60361","Gold"
"68515","Coal"
"41696","Coal"
"57158","Gold"
"41293","Coal"
"32624","Gold"
"60980","Potash"
"37808","Potash"
"49788","Coal"
"53543","Gold"
"29545","Gold"
"57815","Gold"
"25465","Gold"
"36833","U3O8"
"32757","Gold"
"82015","Zinc"
"56636","U3O8"
"33761","Diamonds"
"67341","Graphite"
"68201","Graphite"
"61618","Gold"
"67944","Iron Ore"
"52256","U3O8"
"66240","Copper"
"27125","Zinc"
"26609","Gold"
"58384","Coal"
"68970","Coal"
"67306","Copper"
"66210","Gold"
"27847","Zinc"
"56343","Copper"
"64005","Gold"
"37026","Gold"
"65748","Zinc"
"37833","Copper"
"82022","Iron Ore"
"54563","Gold"
"41632","Coal"
"69880","Coal"
"69879","Coal"
"50917","Coal"
"33534","Diamonds"
"81951","Cobalt"
"55587","U3O8"
"59385","Gold"
"29659","Copper"
"24841","Copper"
"67846","Copper"
"26905","Gold"
"55785","Gold"
"30390","Gold"
"65317","Gold"
"26994","Gold"
"26066","Gold"
"34085","Gold"
"58632","Gold"
"30407","Tin"
"64073","Tin"
"32312","Diamonds"
"66203","Gold"
"83510","Zinc"
"38855","Coal"
"34206","Gold"
"80821","Copper"
"59144","Iron Ore"
"58633","Gold"
"39638","Molybdenum"
"34060","Gold"
"52012","Coal"
"31022","Tin"
"65258","Gold"
"81508","Copper"
"82176","Iron Ore"
"36711","Copper"
"67474","Lead"
"82040","Iron Ore"
"32965","Gold"
"59145","Iron Ore"
"33710","Iron Ore"
"40203","Coal"
"83370","Iron Ore"
"35180","Iron Ore"
"66335","Iron Ore"
"76233","Lead"
"80040","Lithium"
"32878","Diamonds"
"66019","Ilmenite"
"36962","Nickel"
"54910","U3O8"
"59008","Iron Ore"
"58142","Manganese"
"56219","Chromite"
"65085","Gold"
"37039","Lanthanides"
"64955","Gold"
"26216","Copper"
"36012","Zinc"
"25694","Gold"
"55216","U3O8"
"68472","Coal"
"29379","Zinc"
"40294","Iron Ore"
"64152","Iron Ore"
"81231","Copper"
"65149","Gold"
"25807","Gold"
"34745","Diamonds"
"53153","Gold"
"53385","Gold"
"57960","Nickel"
"38309","Gold"
"57089","Gold"
"70390","Gold"
"32426","Gold"
"61974","Gold"
"29500","Zinc"
"82097","Iron Ore"
"63032","Gold"
"57754","Gold"
"52974","Molybdenum"
"56592","Copper"
"66942","Coal"
"37947","Lead"
"34856","Gold"
"36939","Copper"
"51220","Coal"
"35473","U3O8"
"58958","U3O8"
"24607","Molybdenum"
"56638","U3O8"
"65761","Gold"
"26336","Gold"
"54476","Gold"
"77224","Coal"
"40584","Gold"
"80262","Zinc"
"82071","Iron Ore"
"58634","Gold"
"82062","Iron Ore"
"81026","Nickel"
"82080","Iron Ore"
"82042","Iron Ore"
"49864","Coal"
"32942","Gold"
"58635","Gold"
"80263","Lead"
"39809","Copper"
"82178","Iron Ore"
"31003","Lead"
"67492","Tungsten"
"51252","Gold"
"83050","Iron Ore"
"83613","Lead"
"29591","Zinc"
"36365","U3O8"
"75615","Lanthanides"
"25020","Gold"
"53370","Platinum"
"62874","Copper"
"65542","Graphite"
"68393","Phosphate"
"34748","U3O8"
"34926","U3O8"
"84107","U3O8"
"60424","U3O8"
"27189","Gold"
"67209","Gold"
"32418","Gold"
"33602","Copper"
"55243","Diamonds"
"32802","Gold"
"58007","U3O8"
"39183","Gold"
"41917","Tin"
"57226","Copper"
"61663","Gold"
"24963","Silver"
"29862","Zinc"
"30078","Gold"
"31938","Iron Ore"
"34578","Gold"
"34992","U3O8"
"37372","Iron Ore"
"53312","Copper"
"56098","Gold"
"66922","Gold"
"75835","Gold"
"34795","U3O8"
"24881","Silver"
"25017","Silver"
"55612","Zinc"
"40364","Iron Ore"
"68392","Chromite"
"51388","Coal"
"62698","Copper"
"31944","Gold"
"28462","Gold"
"29271","Gold"
"37350","Potash"
"50289","Copper"
"55746","Copper"
"66916","Gold"
"29768","Gold"
"49524","Lead"
"50656","Coal"
"25914","Gold"
"54482","Gold"
"59568","Gold"
"66665","Gold"
"54991","Gold"
"30828","Gold"
"26091","Gold"
"58636","Gold"
"69621","Coal"
"35950","Copper"
"83509","Zinc"
"66259","Bauxite"
"37478","Lead"
"54781","Gold"
"82858","Nickel"
"29686","Gold"
"54316","Gold"
"76810","Gold"
"37584","Lanthanides"
"61150","Copper"
"57246","Gold"
"68086","Iron Ore"
"31826","Iron Ore"
"66854","Coal"
"52128","Iron Ore"
"61002","Gold"
"64162","Gold"
"59103","Coal"
"37085","Lanthanides"
"59065","Iron Ore"
"61047","Lanthanides"
"25777","Gold"
"65737","Gold"
"57631","Gold"
"34690","U3O8"
"68099","U3O8"
"25117","Gold"
"77633","Lithium"
"65680","Copper"
"35340","U3O8"
"57510","U3O8"
"26484","Gold"
"26561","Gold"
"60378","Gold"
"33519","Lead"
"26729","Gold"
"62293","Gold"
"55788","Gold"
"60012","Gold"
"60437","Molybdenum"
"25110","Gold"
"26980","Gold"
"27649","Copper"
"56968","U3O8"
"68473","Coal"
"54735","Gold"
"24864","Silver"
"33729","Platinum"
"84453","Vanadium"
"27000","Gold"
"31226","Gold"
"33977","Gold"
"34315","Diamonds"
"40736","Coal"
"81694","Gold"
"37379","Phosphate"
"60024","Gold"
"68205","Copper"
"26575","Copper"
"60386","Copper"
"62606","Gold"
"57450","Copper"
"68854","Coal"
"83237","Cobalt"
"67104","U3O8"
"70792","U3O8"
"66981","U3O8"
"68866","Coal"
"54625","Coal"
"40218","Coal"
"68344","Coal"
"51801","Coal"
"49672","Coal"
"50853","Coal"
"26689","Gold"
"31028","Nickel"
"61011","Gold"
"29531","Gold"
"28162","Gold"
"41247","Coal"
"60778","Coal"
"55666","Molybdenum"
"61521","Copper"
"61523","Copper"
"54652","Gold"
"28131","Gold"
"27881","Gold"
"28595","Zinc"
"53308","Nickel"
"35195","Copper"
"83719","Gold"
"59146","Iron Ore"
"52983","Gold"
"68290","Coal"
"67027","Graphite"
"41121","Coal"
"80152","Coal"
"55343","Ilmenite"
"30294","Gold"
"59892","Bauxite"
"57155","U3O8"
"26445","Gold"
"36272","Copper"
"68895","Coal"
"81631","Gold"
"25072","Gold"
"53299","Copper"
"24689","Gold"
"31699","Diamonds"
"55775","Gold"
"62769","U3O8"
"76015","Gold"
"53874","Gold"
"64219","Lanthanides"
"41090","Gold"
"41717","Gold"
"29156","Nickel"
"41677","Phosphate"
"66249","Bauxite"
"60934","Copper"
"70269","Coal"
"70268","Coal"
"55636","Platinum"
"81517","Coal"
"70256","Coal"
"28016","Copper"
"52650","Copper"
"39579","Coal"
"68987","Coal"
"53594","Diamonds"
"78165","Gold"
"62200","Lanthanides"
"37451","Gold"
"24976","Gold"
"26553","Gold"
"26054","Gold"
"27071","Gold"
"27323","Gold"
"54936","Gold"
"65802","Gold"
"26725","Gold"
"61934","Copper"
"50193","Gold"
"53812","Gold"
"41472","Coal"
"28316","Nickel"
"49555","Coal"
"55538","Gold"
"67199","Lanthanides"
"35433","Diamonds"
"57281","Molybdenum"
"54376","Diamonds"
"58405","Lanthanides"
"36839","U3O8"
"51881","Coal"
"25248","Silver"
"55715","Copper"
"52248","U3O8"
"54181","Coal"
"41604","Gold"
"38659","U3O8"
"30714","Gold"
"59975","U3O8"
"32813","Diamonds"
"40274","Coal"
"60267","Gold"
"55662","U3O8"
"38647","Platinum"
"52059","Coal"
"67539","Gold"
"27399","Copper"
"25302","Silver"
"25555","Gold"
"35976","Gold"
"26453","Gold"
"63505","Lanthanides"
"32504","Lanthanides"
"42045","Coal"
"38104","Potash"
"41083","Potash"
"51658","Coal"
"36864","Gold"
"40081","Coal"
