fid,country_name,country_isoa3,hcluster_id
745,Australia,AUS,00000000000000000984
746,Australia,AUS,00000000000000001357
747,Australia,AUS,00000000000000000874
748,Australia,AUS,00000000000000001016
749,Australia,AUS,00000000000000001016
750,Australia,AUS,00000000000000000480
751,Australia,AUS,00000000000000000480
752,Australia,AUS,00000000000000002472
753,Australia,AUS,00000000000000002472
754,Australia,AUS,00000000000000002472
755,Australia,AUS,00000000000000002017
756,Australia,AUS,00000000000000002290
757,Australia,AUS,00000000000000002290
758,Australia,AUS,00000000000000001092
759,Australia,AUS,00000000000000001092
760,Australia,AUS,00000000000000001092
761,Australia,AUS,00000000000000002290
762,Australia,AUS,00000000000000002290
763,Australia,AUS,00000000000000000704
764,Australia,AUS,00000000000000001567
765,Australia,AUS,00000000000000001567
766,Australia,AUS,00000000000000001567
767,Australia,AUS,00000000000000002034
768,Australia,AUS,00000000000000000704
769,Australia,AUS,00000000000000000874
770,Australia,AUS,00000000000000000840
771,Australia,AUS,00000000000000000874
772,Australia,AUS,00000000000000000704
773,Chile,CHL,00000000000000007033
774,Australia,AUS,00000000000000000600
775,Australia,AUS,00000000000000000600
776,Chile,CHL,00000000000000007035
777,Chile,CHL,00000000000000007035
778,Australia,AUS,00000000000000000600
779,Australia,AUS,00000000000000000600
780,Australia,AUS,00000000000000000600
781,Australia,AUS,00000000000000000600
782,Australia,AUS,00000000000000000600
783,Australia,AUS,00000000000000002238
784,Australia,AUS,00000000000000000600
785,Australia,AUS,00000000000000000600
786,Argentina,ARG,00000000000000000339
787,Argentina,ARG,00000000000000000339
788,Argentina,ARG,00000000000000000339
789,Argentina,ARG,00000000000000000339
790,Argentina,ARG,00000000000000000339
791,Australia,AUS,00000000000000001242
792,Australia,AUS,00000000000000001242
793,Australia,AUS,00000000000000001242
794,Argentina,ARG,00000000000000000339
795,Argentina,ARG,00000000000000000339
796,Argentina,ARG,00000000000000000339
797,Argentina,ARG,00000000000000000339
798,Australia,AUS,00000000000000001242
799,Australia,AUS,00000000000000001242
800,Australia,AUS,00000000000000001242
801,Australia,AUS,00000000000000001242
802,Australia,AUS,00000000000000001242
803,Australia,AUS,00000000000000001242
804,Australia,AUS,00000000000000001242
805,Australia,AUS,00000000000000001242
806,Australia,AUS,00000000000000001242
807,Australia,AUS,00000000000000001242
808,Australia,AUS,00000000000000000446
809,Australia,AUS,00000000000000000446
810,Australia,AUS,00000000000000000446
811,Australia,AUS,00000000000000000446
812,Australia,AUS,00000000000000000446
813,Australia,AUS,00000000000000000446
814,Australia,AUS,00000000000000000582
815,Australia,AUS,00000000000000000582
816,Australia,AUS,00000000000000000582
817,Australia,AUS,00000000000000000446
818,Australia,AUS,00000000000000000582
819,Australia,AUS,00000000000000000582
820,Australia,AUS,00000000000000000446
821,Australia,AUS,00000000000000001242
822,Australia,AUS,00000000000000001242
823,Australia,AUS,00000000000000001242
824,Australia,AUS,00000000000000001242
825,Australia,AUS,00000000000000001242
826,Australia,AUS,00000000000000001242
827,Australia,AUS,00000000000000000704
828,Australia,AUS,00000000000000000704
829,Australia,AUS,00000000000000000704
830,Australia,AUS,00000000000000000582
831,Australia,AUS,00000000000000000446
832,Australia,AUS,00000000000000000446
833,Australia,AUS,00000000000000001407
834,Australia,AUS,00000000000000000582
835,Australia,AUS,00000000000000000582
836,Australia,AUS,00000000000000000582
837,Australia,AUS,00000000000000001324
838,Australia,AUS,00000000000000001407
839,Australia,AUS,00000000000000000446
840,Australia,AUS,00000000000000001407
841,Australia,AUS,00000000000000001407
842,Australia,AUS,00000000000000001324
843,Australia,AUS,00000000000000001324
844,Australia,AUS,00000000000000001407
845,Australia,AUS,00000000000000001328
846,Australia,AUS,00000000000000001407
847,Australia,AUS,00000000000000001407
848,Australia,AUS,00000000000000000446
849,Australia,AUS,00000000000000000446
850,Australia,AUS,00000000000000000446
851,Australia,AUS,00000000000000000446
852,Australia,AUS,00000000000000000446
853,Australia,AUS,00000000000000000446
854,Australia,AUS,00000000000000000446
855,Australia,AUS,00000000000000001324
856,Australia,AUS,00000000000000000446
857,Australia,AUS,00000000000000001324
858,Australia,AUS,00000000000000000925
859,Australia,AUS,00000000000000001407
860,Australia,AUS,00000000000000000446
861,Australia,AUS,00000000000000000446
862,Australia,AUS,00000000000000000446
863,Australia,AUS,00000000000000001407
864,Australia,AUS,00000000000000001407
865,Australia,AUS,00000000000000000446
866,Australia,AUS,00000000000000001407
867,Australia,AUS,00000000000000000446
868,Australia,AUS,00000000000000000446
869,Australia,AUS,00000000000000000446
870,Australia,AUS,00000000000000000446
871,Australia,AUS,00000000000000000446
872,Australia,AUS,00000000000000000446
873,Australia,AUS,00000000000000000446
874,Australia,AUS,00000000000000000446
875,Australia,AUS,00000000000000000446
876,Australia,AUS,00000000000000000446
877,Australia,AUS,00000000000000000446
878,Australia,AUS,00000000000000000446
879,Australia,AUS,00000000000000000446
880,Australia,AUS,00000000000000000446
881,Australia,AUS,00000000000000000446
882,Australia,AUS,00000000000000000467
883,Australia,AUS,00000000000000000446
884,Australia,AUS,00000000000000000446
885,Australia,AUS,00000000000000000446
886,Australia,AUS,00000000000000000446
887,Australia,AUS,00000000000000000446
888,Australia,AUS,00000000000000000446
889,Australia,AUS,00000000000000000446
890,Australia,AUS,00000000000000000446
891,Australia,AUS,00000000000000000446
892,Australia,AUS,00000000000000000446
893,Australia,AUS,00000000000000000446
894,Australia,AUS,00000000000000000467
895,Australia,AUS,00000000000000001113
896,Australia,AUS,00000000000000001113
897,Australia,AUS,00000000000000001387
898,Australia,AUS,00000000000000000446
899,Australia,AUS,00000000000000001113
900,Australia,AUS,00000000000000000446
901,Australia,AUS,00000000000000000446
902,Australia,AUS,00000000000000000446
903,Australia,AUS,00000000000000000446
904,Australia,AUS,00000000000000000446
905,Australia,AUS,00000000000000000446
906,Australia,AUS,00000000000000001387
907,Australia,AUS,00000000000000000446
908,Australia,AUS,00000000000000001387
909,Australia,AUS,00000000000000001387
910,Australia,AUS,00000000000000001387
911,Australia,AUS,00000000000000001387
912,Australia,AUS,00000000000000001387
913,Australia,AUS,00000000000000001387
914,Australia,AUS,00000000000000001387
915,Australia,AUS,00000000000000000446
916,Australia,AUS,00000000000000000446
917,Australia,AUS,00000000000000000446
918,Australia,AUS,00000000000000001387
919,Australia,AUS,00000000000000000446
920,Australia,AUS,00000000000000000446
921,Australia,AUS,00000000000000001387
922,Australia,AUS,00000000000000000446
923,Australia,AUS,00000000000000000446
924,Australia,AUS,00000000000000000446
925,Australia,AUS,00000000000000000446
926,Australia,AUS,00000000000000000446
927,Australia,AUS,00000000000000000446
928,Australia,AUS,00000000000000001387
929,Australia,AUS,00000000000000000446
930,Australia,AUS,00000000000000001538
931,Australia,AUS,00000000000000000446
932,Australia,AUS,00000000000000000446
933,Australia,AUS,00000000000000000446
934,Australia,AUS,00000000000000000446
935,Australia,AUS,00000000000000001538
936,Australia,AUS,00000000000000001387
937,Australia,AUS,00000000000000000446
938,Australia,AUS,00000000000000000446
939,Australia,AUS,00000000000000001387
940,Australia,AUS,00000000000000000446
941,Australia,AUS,00000000000000000582
942,Australia,AUS,00000000000000000446
943,Australia,AUS,00000000000000000982
944,Australia,AUS,00000000000000000636
945,Australia,AUS,00000000000000000636
946,Australia,AUS,00000000000000002965
947,Australia,AUS,00000000000000001413
948,Australia,AUS,00000000000000001413
949,Australia,AUS,00000000000000001413
950,Australia,AUS,00000000000000000526
951,Australia,AUS,00000000000000000446
952,Australia,AUS,00000000000000000446
953,Australia,AUS,00000000000000000446
954,Australia,AUS,00000000000000000446
955,Australia,AUS,00000000000000000446
956,Australia,AUS,00000000000000000446
957,Australia,AUS,00000000000000000446
958,Australia,AUS,00000000000000000446
959,Australia,AUS,00000000000000000493
960,Australia,AUS,00000000000000000493
961,Australia,AUS,00000000000000000493
962,Australia,AUS,00000000000000000446
963,Australia,AUS,00000000000000001098
964,Australia,AUS,00000000000000000446
965,Australia,AUS,00000000000000000446
966,Australia,AUS,00000000000000000446
967,Australia,AUS,00000000000000000446
968,Australia,AUS,00000000000000000995
969,Australia,AUS,00000000000000000446
970,Australia,AUS,00000000000000000493
971,Australia,AUS,00000000000000000446
972,Australia,AUS,00000000000000000493
973,Australia,AUS,00000000000000000995
974,Australia,AUS,00000000000000000446
975,Australia,AUS,00000000000000000446
976,Australia,AUS,00000000000000000446
977,Australia,AUS,00000000000000000995
978,Australia,AUS,00000000000000000446
979,Australia,AUS,00000000000000000446
980,Australia,AUS,00000000000000000446
981,Australia,AUS,00000000000000000446
982,Australia,AUS,00000000000000000446
983,Australia,AUS,00000000000000000446
984,Australia,AUS,00000000000000000446
985,Australia,AUS,00000000000000000446
986,Australia,AUS,00000000000000000446
987,Australia,AUS,00000000000000000446
988,Australia,AUS,00000000000000000446
989,Australia,AUS,00000000000000000446
990,Australia,AUS,00000000000000000446
991,Australia,AUS,00000000000000000446
992,Australia,AUS,00000000000000000446
993,Australia,AUS,00000000000000000446
994,Australia,AUS,00000000000000000446
995,Australia,AUS,00000000000000000446
996,Australia,AUS,00000000000000000446
997,Australia,AUS,00000000000000000995
998,Australia,AUS,00000000000000000995
999,Australia,AUS,00000000000000000995
1000,Australia,AUS,00000000000000000446
1001,Australia,AUS,00000000000000000446
1002,Australia,AUS,00000000000000000995
1003,Australia,AUS,00000000000000000995
1004,Australia,AUS,00000000000000000446
1005,Australia,AUS,00000000000000000446
1006,Australia,AUS,00000000000000000446
1007,Australia,AUS,00000000000000000446
1008,Australia,AUS,00000000000000002969
1009,Australia,AUS,00000000000000000446
1010,Australia,AUS,00000000000000000446
1011,Australia,AUS,00000000000000002969
1012,Australia,AUS,00000000000000000446
1013,Australia,AUS,00000000000000000446
1014,Australia,AUS,00000000000000000446
1015,Australia,AUS,00000000000000000446
1016,Australia,AUS,00000000000000000446
1017,Australia,AUS,00000000000000000446
1018,Australia,AUS,00000000000000000446
1019,Australia,AUS,00000000000000000446
1020,Australia,AUS,00000000000000000446
1021,Australia,AUS,00000000000000000446
1022,Australia,AUS,00000000000000000446
1023,Australia,AUS,00000000000000000446
1024,Australia,AUS,00000000000000000446
1025,Australia,AUS,00000000000000000446
1026,Australia,AUS,00000000000000000446
1027,Australia,AUS,00000000000000000446
1028,Australia,AUS,00000000000000000446
1029,Australia,AUS,00000000000000000446
1030,Australia,AUS,00000000000000000446
1031,Australia,AUS,00000000000000000446
1032,Australia,AUS,00000000000000000446
1033,Australia,AUS,00000000000000000446
1034,Australia,AUS,00000000000000000446
1035,Australia,AUS,00000000000000000446
1036,Australia,AUS,00000000000000000446
1037,Australia,AUS,00000000000000000446
1038,Australia,AUS,00000000000000000446
1039,Australia,AUS,00000000000000000446
1040,Australia,AUS,00000000000000000446
1041,Australia,AUS,00000000000000000446
1042,Australia,AUS,00000000000000000446
1043,Australia,AUS,00000000000000000446
1044,Australia,AUS,00000000000000000446
1045,Australia,AUS,00000000000000000446
1046,Australia,AUS,00000000000000002692
1047,Australia,AUS,00000000000000000446
1048,Australia,AUS,00000000000000000561
1049,Australia,AUS,00000000000000000446
1050,Australia,AUS,00000000000000000446
1051,Australia,AUS,00000000000000000446
1052,Australia,AUS,00000000000000000446
1053,Australia,AUS,00000000000000000446
1054,Australia,AUS,00000000000000000446
1055,Australia,AUS,00000000000000000446
1056,Australia,AUS,00000000000000000446
1057,Australia,AUS,00000000000000000446
1058,Australia,AUS,00000000000000000561
1059,Australia,AUS,00000000000000000446
1060,Australia,AUS,00000000000000000446
1061,Australia,AUS,00000000000000000561
1062,Australia,AUS,00000000000000000738
1063,Australia,AUS,00000000000000002132
1064,Australia,AUS,00000000000000000561
1065,Australia,AUS,00000000000000000561
1066,Australia,AUS,00000000000000000446
1067,Australia,AUS,00000000000000000561
1068,Australia,AUS,00000000000000000561
1069,Australia,AUS,00000000000000000561
1070,Australia,AUS,00000000000000000561
1071,Australia,AUS,00000000000000000561
1072,Australia,AUS,00000000000000000446
1073,Australia,AUS,00000000000000000446
1074,Australia,AUS,00000000000000000446
1075,Australia,AUS,00000000000000000446
1076,Australia,AUS,00000000000000000446
1077,Australia,AUS,00000000000000000446
1078,Australia,AUS,00000000000000000561
1079,Australia,AUS,00000000000000000446
1080,Australia,AUS,00000000000000000561
1081,Australia,AUS,00000000000000000446
1082,Australia,AUS,00000000000000000446
1083,Australia,AUS,00000000000000000446
1084,Australia,AUS,00000000000000000446
1085,Australia,AUS,00000000000000000446
1086,Australia,AUS,00000000000000000446
1087,Australia,AUS,00000000000000000446
1088,Australia,AUS,00000000000000000446
1089,Australia,AUS,00000000000000002970
1090,Australia,AUS,00000000000000002970
1091,Australia,AUS,00000000000000002132
1092,Australia,AUS,00000000000000000446
1093,Australia,AUS,00000000000000000446
1094,Australia,AUS,00000000000000000446
1095,Australia,AUS,00000000000000000446
1096,Australia,AUS,00000000000000000446
1097,Australia,AUS,00000000000000002970
1098,Australia,AUS,00000000000000000446
1099,Australia,AUS,00000000000000000561
1100,Australia,AUS,00000000000000000738
1101,Australia,AUS,00000000000000000446
1102,Australia,AUS,00000000000000000486
1103,Australia,AUS,00000000000000000486
1104,Australia,AUS,00000000000000000446
1105,Australia,AUS,00000000000000000446
1106,Australia,AUS,00000000000000000738
1107,Australia,AUS,00000000000000000446
1108,Australia,AUS,00000000000000000446
1109,Australia,AUS,00000000000000000446
1110,Australia,AUS,00000000000000000446
1111,Australia,AUS,00000000000000000561
1112,Australia,AUS,00000000000000000561
1113,Australia,AUS,00000000000000000446
1114,Australia,AUS,00000000000000002132
1115,Australia,AUS,00000000000000000446
1116,Australia,AUS,00000000000000000446
1117,Australia,AUS,00000000000000000446
1118,Australia,AUS,00000000000000000446
1119,Australia,AUS,00000000000000000446
1120,Australia,AUS,00000000000000000446
1121,Australia,AUS,00000000000000000446
1122,Australia,AUS,00000000000000000446
1123,Australia,AUS,00000000000000000446
1124,Australia,AUS,00000000000000002970
1125,Australia,AUS,00000000000000000738
1126,Australia,AUS,00000000000000000738
1127,Australia,AUS,00000000000000000561
1128,Australia,AUS,00000000000000000446
1129,Australia,AUS,00000000000000000446
1130,Australia,AUS,00000000000000000446
1131,Australia,AUS,00000000000000000738
1132,Australia,AUS,00000000000000000561
1133,Australia,AUS,00000000000000000446
1134,Australia,AUS,00000000000000000738
1135,Australia,AUS,00000000000000000446
1136,Australia,AUS,00000000000000000561
