"unid","hcluster_id","year","commodity","def_weight"
"16529_2005",16529,2005,"Coal",0.00281846722412109
"16529_2006",16529,2006,"Coal",0.0246101439189836
"16529_2007",16529,2007,"Coal",0.0295914227294922
"16529_2009",16529,2009,"Coal",0.0165249901352826
"16529_2010",16529,2010,"Coal",0.00115773451214959
"16529_2011",16529,2011,"Coal",0.191008108543486
"16529_2012",16529,2012,"Coal",0.140647433762494
"16529_2013",16529,2013,"Coal",0.0648235751342773
"16529_2014",16529,2014,"Coal",0.08381220703125
"16529_2015",16529,2015,"Coal",0.0378838411211799
"16529_2016",16529,2016,"Coal",0.00152390917920879
"16529_2017",16529,2017,"Coal",0.000916347161266851
"16529_2018",16529,2018,"Coal",0.00260247136086857
"16536_2003",16536,2003,"Coal",0.00283895068359375
"16536_2009",16536,2009,"Coal",0.00780652209472656
"16536_2010",16536,2010,"Coal",0.00567782745361328
"16536_2012",16536,2012,"Coal",0.0230631307356292
"16536_2013",16536,2013,"Coal",0.00283888195800781
"16536_2017",16536,2017,"Coal",0.00420981808268229
"16536_2019",16536,2019,"Coal",0.0113572039794922
"16539_2006",16539,2006,"Coal",0.0113662552509383
"16539_2007",16539,2007,"Coal",0.06230846430688
"16539_2008",16539,2008,"Coal",0.0231162396099016
"16539_2009",16539,2009,"Coal",0.0850582282233743
"16539_2010",16539,2010,"Coal",0.0737210470432655
"16539_2011",16539,2011,"Coal",0.115590232140395
"16539_2012",16539,2012,"Coal",0.0623113121280446
"16539_2013",16539,2013,"Coal",0.0554729678955078
"16539_2014",16539,2014,"Coal",0.0362974907836914
"16539_2015",16539,2015,"Coal",0.0508363815901214
"16539_2016",16539,2016,"Coal",0.036424661194087
"16541_2015",16541,2015,"Coal",0.00213452062988281
"16541_2016",16541,2016,"Coal",0.00970439615191291
"16541_2017",16541,2017,"Coal",0.00449137074046415
"16541_2019",16541,2019,"Coal",0.000300918974752987
"16544_2001",16544,2001,"Coal",0.0197252077792299
"16544_2002",16544,2002,"Coal",0.000679513482306985
"16544_2004",16544,2004,"Coal",0.00138350541776769
"16544_2005",16544,2005,"Coal",0.155612901827704
"16544_2006",16544,2006,"Coal",0.191579675972254
"16544_2007",16544,2007,"Coal",0.0972146877245136
"16544_2008",16544,2008,"Coal",0.0585421434103573
"16544_2009",16544,2009,"Coal",0.0416630391383751
"16544_2010",16544,2010,"Coal",0.00768673266601562
"16544_2011",16544,2011,"Coal",0.00834116522504021
"16544_2015",16544,2015,"Coal",0.00129920941233915
"16544_2017",16544,2017,"Coal",0.00221960266568053
"16544_2018",16544,2018,"Coal",0.000961848311600031
"16554_2001",16554,2001,"Coal",0.00993122557444853
"16554_2002",16554,2002,"Coal",0.0528020115966797
"16554_2006",16554,2006,"Coal",0.00880073907470703
"16554_2008",16554,2008,"Coal",0.0612839171609318
"16554_2010",16554,2010,"Coal",0.00203302313232422
"16554_2011",16554,2011,"Coal",0.0027104931640625
"16554_2012",16554,2012,"Coal",0.0328031785129921
"16554_2014",16554,2014,"Coal",0.00321753003288718
"16554_2015",16554,2015,"Coal",0.0989065237687653
"16554_2016",16554,2016,"Coal",0.000676957580566406
"16555_2001",16555,2001,"unknown",0.000121307894119562
"16555_2015",16555,2015,"unknown",5.42205903894761e-05
"16555_2017",16555,2017,"unknown",0.00173532909964767
"16568_2001",16568,2001,"Gold",0.00220930938720703
"16568_2002",16568,2002,"Gold",0.00625913594396255
"16568_2003",16568,2003,"Gold",0.00572497864248238
"16568_2004",16568,2004,"Gold",0.000736955688476563
"16568_2006",16568,2006,"Gold",0.0139939984741211
"16568_2009",16568,2009,"Gold",0.0101071506730622
"16568_2010",16568,2010,"Gold",0.000736976989746094
"16568_2011",16568,2011,"Gold",0.0162027052612305
"16568_2016",16568,2016,"Gold",0.0100674802214978
"16568_2017",16568,2017,"Gold",0.13775938290872
"16568_2018",16568,2018,"Gold",0.00626438245634191
"16568_2019",16568,2019,"Gold",0.0854361846921435
"16569_2009",16569,2009,"Gold",0.0131552484106924
"16569_2010",16569,2010,"Gold",0.0118275006800034
"16593_2004",16593,2004,"Gold",0.00876989202880859
"16593_2007",16593,2007,"Gold",0.00313165313720703
"16593_2010",16593,2010,"Gold",0.000626441650390625
"16614_2001",16614,2001,"Coal",0.040334188340131
"16614_2002",16614,2002,"Coal",0.022066846374033
"16614_2003",16614,2003,"Coal",0.000688504990042892
"16614_2004",16614,2004,"Coal",0.0120272443847656
"16614_2005",16614,2005,"Coal",0.0808887892673866
"16614_2006",16614,2006,"Coal",0.0254739086914062
"16614_2007",16614,2007,"Coal",0.223955252579274
"16614_2008",16614,2008,"Coal",0.0963718496684953
"16614_2009",16614,2009,"Coal",0.088307740305463
"16614_2010",16614,2010,"Coal",0.202601804715265
"16614_2011",16614,2011,"Coal",0.508155967257391
"16614_2012",16614,2012,"Coal",0.250719365537636
"16614_2013",16614,2013,"Coal",0.0745515600370519
"16614_2014",16614,2014,"Coal",0.458756971636365
"16614_2015",16614,2015,"Coal",0.0404603646163641
"16614_2016",16614,2016,"Coal",0.2069786745335
"16614_2017",16614,2017,"Coal",0.0925461629638672
"16614_2018",16614,2018,"Coal",0.0144937882716759
"16614_2019",16614,2019,"Coal",0.00906817039723116
"16620_2001",16620,2001,"unknown",0.00155617504882812
"16620_2002",16620,2002,"unknown",0.00856991290283203
"16620_2003",16620,2003,"unknown",0.0217720387412875
"16620_2005",16620,2005,"unknown",0.0015572841796875
"16620_2006",16620,2006,"unknown",0.00311234594726562
"16620_2007",16620,2007,"unknown",0.00778096368408203
"16620_2009",16620,2009,"unknown",0.153998409917136
"16620_2010",16620,2010,"unknown",0.0101273555908203
"16620_2011",16620,2011,"unknown",0.0070092978515625
"16620_2013",16620,2013,"unknown",0.155801685840083
"16620_2014",16620,2014,"unknown",0.0101179458618164
"16620_2015",16620,2015,"unknown",0.00260471170486749
"16620_2016",16620,2016,"unknown",0.0221385857235179
"16620_2017",16620,2017,"unknown",0.0257040753173828
"16620_2018",16620,2018,"unknown",0.0607315825195313
"16620_2019",16620,2019,"unknown",0.0277411640579523
"16628_2002",16628,2002,"Copper",2.2416592798222e-05
"16628_2002",16628,2002,"Gold",4.49780190325736e-08
"16628_2002",16628,2002,"Lead/Zinc/Silver",0.000454316657942511
"16628_2004",16628,2004,"Gold",5.16434467687702e-07
"16628_2004",16628,2004,"Lead/Zinc/Silver",0.0175333099409775
"16628_2006",16628,2006,"Gold",2.64688861005204e-07
"16628_2006",16628,2006,"Lead/Zinc/Silver",0.00958119452708855
"16628_2007",16628,2007,"Gold",2.06570115472667e-08
"16628_2007",16628,2007,"Lead/Zinc/Silver",0.000729125795050723
"16628_2009",16628,2009,"Gold",3.67797237641701e-08
"16628_2009",16628,2009,"Lead/Zinc/Silver",0.00162455353280018
"16628_2010",16628,2010,"Gold",7.97627675714628e-08
"16628_2010",16628,2010,"Lead/Zinc/Silver",0.00371129440368368
"16628_2015",16628,2015,"Gold",2.15338577115283e-08
"16628_2015",16628,2015,"Lead/Zinc/Silver",0.000953592174638382
"16628_2016",16628,2016,"Gold",3.6545843482916e-08
"16628_2016",16628,2016,"Lead/Zinc/Silver",0.00170527571492264
"16628_2018",16628,2018,"Gold",2.10650285368285e-08
"16628_2018",16628,2018,"Lead/Zinc/Silver",0.000976010643812226
"16635_2001",16635,2001,"Coal",0.0303282511749866
"16635_2002",16635,2002,"Coal",0.0718010956071442
"16635_2003",16635,2003,"Coal",0.017752890778665
"16635_2004",16635,2004,"Coal",0.0240710597555722
"16635_2005",16635,2005,"Coal",0.000736424621582031
"16635_2006",16635,2006,"Coal",0.0251765413231943
"16635_2007",16635,2007,"Coal",0.000811596507352941
"16635_2008",16635,2008,"Coal",0.0123307235370711
"16635_2009",16635,2009,"Coal",0.0234345483436734
"16635_2010",16635,2010,"Coal",0.166941509733552
"16635_2011",16635,2011,"Coal",0.101867241464174
"16635_2012",16635,2012,"Coal",0.212505163042854
"16635_2013",16635,2013,"Coal",0.086008300777181
"16635_2014",16635,2014,"Coal",0.000788989379164752
"16635_2015",16635,2015,"Coal",0.000736711547851562
"16635_2016",16635,2016,"Coal",0.0011611363482307
"16635_2017",16635,2017,"Coal",0.00294587164306641
"16635_2019",16635,2019,"Coal",0.00368725838383693
"16645_2003",16645,2003,"Other non-ferrous ores n.e.c.",0.00398076879882813
"16645_2004",16645,2004,"Other non-ferrous ores n.e.c.",0.0159230220336914
"16645_2006",16645,2006,"Other non-ferrous ores n.e.c.",0.00159230297851562
"16645_2007",16645,2007,"Other non-ferrous ores n.e.c.",0.00079612109375
"16645_2008",16645,2008,"Other non-ferrous ores n.e.c.",0.00716480718994141
"16645_2011",16645,2011,"Other non-ferrous ores n.e.c.",0.00636932373046875
"16645_2012",16645,2012,"Other non-ferrous ores n.e.c.",0.000796166687011719
"16645_2013",16645,2013,"Other non-ferrous ores n.e.c.",0.00238840887451172
"16645_2016",16645,2016,"Other non-ferrous ores n.e.c.",0.00397777737654144
"16652_2004",16652,2004,"Coal",0.000736517150878906
"16652_2005",16652,2005,"Coal",0.00261968194843367
"16652_2006",16652,2006,"Coal",0.00294605194091797
"16658_2008",16658,2008,"Other non-ferrous ores n.e.c.",0.0156907930297852
"16658_2010",16658,2010,"Other non-ferrous ores n.e.c.",0.000713207275390625
"16658_2012",16658,2012,"Other non-ferrous ores n.e.c.",0.0106954695080327
"16663_2001",16663,2001,"Coal",0.0143299627360026
"16663_2002",16663,2002,"Coal",0.00412111645507812
"16663_2003",16663,2003,"Coal",0.0006036953125
"16663_2004",16663,2004,"Coal",0.0316777229607077
"16663_2005",16663,2005,"Coal",0.00358688419596354
"16663_2006",16663,2006,"Coal",0.018554791015625
"16663_2007",16663,2007,"Coal",0.0186045827430875
"16663_2008",16663,2008,"Coal",0.00137234399414062
"16663_2009",16663,2009,"Coal",0.00383463655910118
"16663_2010",16663,2010,"Coal",0.0125095952280082
"16663_2012",16663,2012,"Coal",0.000686522827148437
"16663_2015",16663,2015,"Coal",0.000900679873238358
"16663_2016",16663,2016,"Coal",0.0203269607895795
"16663_2017",16663,2017,"Coal",0.0131535564098882
"16663_2019",16663,2019,"Coal",0.07375001381812
"16670_2003",16670,2003,"U3O8",0.000691557983398437
"16670_2004",16670,2004,"U3O8",0.0290457408447266
"16670_2005",16670,2005,"U3O8",0.00622402172851563
"16670_2006",16670,2006,"U3O8",0.0159058784790039
"16670_2007",16670,2007,"U3O8",0.0297678581542969
"16670_2009",16670,2009,"U3O8",0.000692317504882812
"16670_2010",16670,2010,"U3O8",0.0249197093367034
"16670_2011",16670,2011,"U3O8",0.00415389453125
"16670_2015",16670,2015,"U3O8",0.00185702275462431
"16670_2018",16670,2018,"U3O8",0.00138460314941406
"16680_2001",16680,2001,"Other non-ferrous ores n.e.c.",0.0075651960231407
"16680_2002",16680,2002,"Other non-ferrous ores n.e.c.",0.00159909301422718
"16680_2003",16680,2003,"Other non-ferrous ores n.e.c.",0.0332009843740426
"16680_2004",16680,2004,"Other non-ferrous ores n.e.c.",0.121216508048503
"16680_2005",16680,2005,"Other non-ferrous ores n.e.c.",0.0467458349381989
"16680_2006",16680,2006,"Other non-ferrous ores n.e.c.",0.0366401934153837
"16680_2007",16680,2007,"Other non-ferrous ores n.e.c.",0.136663387921023
"16680_2008",16680,2008,"Other non-ferrous ores n.e.c.",0.118926267598231
"16680_2009",16680,2009,"Other non-ferrous ores n.e.c.",0.0208955727878945
"16680_2010",16680,2010,"Other non-ferrous ores n.e.c.",0.00378228977146523
"16680_2011",16680,2011,"Other non-ferrous ores n.e.c.",0.025835487827675
"16680_2012",16680,2012,"Other non-ferrous ores n.e.c.",2.93608613855699e-06
"16680_2013",16680,2013,"Other non-ferrous ores n.e.c.",0.00449170678710937
"16680_2014",16680,2014,"Other non-ferrous ores n.e.c.",0.0206347263042375
"16680_2015",16680,2015,"Other non-ferrous ores n.e.c.",0.0509384781477386
"16680_2016",16680,2016,"Other non-ferrous ores n.e.c.",0.0263562465454102
"16680_2017",16680,2017,"Other non-ferrous ores n.e.c.",0.0182343163148169
"16680_2018",16680,2018,"Other non-ferrous ores n.e.c.",0.0182455569489124
"16680_2019",16680,2019,"Other non-ferrous ores n.e.c.",0.0216368551032571
"16687_2007",16687,2007,"Gold",0.00134643820800781
"16687_2008",16687,2008,"Gold",0.00636395226332721
"16687_2012",16687,2012,"Gold",0.0269590938201306
"16687_2013",16687,2013,"Gold",2.78761082069547e-05
"16687_2015",16687,2015,"Gold",0.000206299425072763
"16687_2017",16687,2017,"Gold",0.005633910708678
"16688_2001",16688,2001,"Coal",0.0104341753252815
"16688_2002",16688,2002,"Coal",0.0208863048909505
"16688_2004",16688,2004,"Coal",0.0117392328931621
"16688_2005",16688,2005,"Coal",0.0169012512187883
"16688_2006",16688,2006,"Coal",0.00405364520622702
"16688_2007",16688,2007,"Coal",0.00810631079101562
"16688_2008",16688,2008,"Coal",0.00605965353357652
"16688_2010",16688,2010,"Coal",0.0345240725511738
"16688_2011",16688,2011,"Coal",0.00256231418744255
"16688_2012",16688,2012,"Coal",0.0247540711203182
"16688_2013",16688,2013,"Coal",0.00938567612400429
"16688_2014",16688,2014,"Coal",0.0125809633197859
"16688_2015",16688,2015,"Coal",0.0116901778080959
"16688_2016",16688,2016,"Coal",0.0294179179534314
"16688_2017",16688,2017,"Coal",0.00135102435302734
"16688_2018",16688,2018,"Coal",0.0107960679321289
"16688_2019",16688,2019,"Coal",0.0110235356323242
"16695_2002",16695,2002,"Coal",0.00496708447265625
"16695_2004",16695,2004,"Coal",0.00283859893798828
"16695_2005",16695,2005,"Coal",0.0105579540642233
"16695_2006",16695,2006,"Coal",0.053480168245682
"16695_2007",16695,2007,"Coal",0.0262531055908203
"16695_2008",16695,2008,"Coal",0.0113587197875977
"16695_2009",16695,2009,"Coal",0.00381955146125345
"16695_2010",16695,2010,"Coal",0.00558734147159352
"16695_2011",16695,2011,"Coal",0.0276900286865234
"16695_2012",16695,2012,"Coal",0.0939944121704102
"16695_2013",16695,2013,"Coal",0.0340764542236328
"16695_2015",16695,2015,"Coal",0.0241234102850222
"16695_2016",16695,2016,"Coal",0.496930599831974
"16695_2017",16695,2017,"Coal",0.0134887005004883
"16695_2018",16695,2018,"Coal",0.00141909307861328
"16700_2011",16700,2011,"Coal",0.000685654052734375
"16700_2016",16700,2016,"Coal",0.00460599540225758
"16700_2017",16700,2017,"Coal",0.0328533500292011
"16707_2001",16707,2001,"Gold",0.093056872325224
"16707_2002",16707,2002,"Gold",0.101984551527076
"16707_2003",16707,2003,"Gold",0.0153853785400391
"16707_2004",16707,2004,"Gold",0.19220566314434
"16707_2005",16707,2005,"Gold",0.0928345937169692
"16707_2006",16707,2006,"Gold",0.190273110958084
"16707_2007",16707,2007,"Gold",0.0948109501785577
"16707_2008",16707,2008,"Gold",0.00863128131582223
"16707_2009",16707,2009,"Gold",0.0397511063656078
"16707_2010",16707,2010,"Gold",0.0354255548148361
"16707_2011",16707,2011,"Gold",0.0310061617924709
"16707_2012",16707,2012,"Gold",0.1150461387736
"16707_2013",16707,2013,"Gold",0.0880747091423483
"16707_2014",16707,2014,"Gold",0.0526614627613741
"16707_2015",16707,2015,"Gold",0.197062450428204
"16707_2016",16707,2016,"Gold",0.0425161414074468
"16707_2017",16707,2017,"Gold",0.262305313331275
"16707_2018",16707,2018,"Gold",0.0518294445853439
"16707_2019",16707,2019,"Gold",0.0531091090633617
"16716_2001",16716,2001,"Coal",0.32879382818412
"16716_2002",16716,2002,"Coal",1.1095487836062
"16716_2003",16716,2003,"Coal",0.759458288331514
"16716_2004",16716,2004,"Coal",0.596188497319719
"16716_2005",16716,2005,"Coal",1.40453109788866
"16716_2006",16716,2006,"Coal",1.16121668123564
"16716_2007",16716,2007,"Coal",1.61960648345397
"16716_2008",16716,2008,"Coal",1.25624693478932
"16716_2009",16716,2009,"Coal",0.48561025212905
"16716_2010",16716,2010,"Coal",0.475528828929228
"16716_2011",16716,2011,"Coal",0.38263881640625
"16716_2012",16716,2012,"Coal",1.15222872936342
"16716_2013",16716,2013,"Coal",0.29860716583252
"16716_2014",16716,2014,"Coal",0.846953156063783
"16716_2015",16716,2015,"Coal",0.32691307409668
"16716_2016",16716,2016,"Coal",0.43309375157375
"16716_2017",16716,2017,"Coal",0.0466508831562117
"16716_2018",16716,2018,"Coal",0.0130049868774414
"16716_2019",16716,2019,"Coal",0.0581415297851562
"16717_2005",16717,2005,"Copper",0.00832011328276477
"16717_2005",16717,2005,"Lead/Zinc/Silver",6.4895323192261e-05
"16717_2006",16717,2006,"Copper",0.00059420325723423
"16717_2006",16717,2006,"Lead/Zinc/Silver",4.66252645717561e-06
"16717_2008",16717,2008,"Copper",0.00178329863560234
"16717_2008",16717,2008,"Lead/Zinc/Silver",1.33455904718792e-05
"16717_2009",16717,2009,"Copper",0.00118802909945127
"16717_2009",16717,2009,"Lead/Zinc/Silver",9.77430631045167e-06
"16717_2012",16717,2012,"Copper",0.00356219246778576
"16717_2012",16717,2012,"Lead/Zinc/Silver",3.13492192259568e-05
"16717_2014",16717,2014,"Copper",0.00118547238614789
"16717_2014",16717,2014,"Lead/Zinc/Silver",1.26030533052347e-05
"16718_2001",16718,2001,"Coal",0.0049588067756204
"16718_2005",16718,2005,"Coal",0.0283723175376742
"16718_2006",16718,2006,"Coal",0.0378218610935585
"16718_2007",16718,2007,"Coal",0.32935460754969
"16718_2008",16718,2008,"Coal",0.702276056438132
"16718_2009",16718,2009,"Coal",0.408475549533739
"16718_2010",16718,2010,"Coal",0.0298129819338331
"16718_2012",16718,2012,"Coal",0.112939389381558
"16718_2013",16718,2013,"Coal",0.0188147244722254
"16718_2014",16718,2014,"Coal",0.0651063346368528
"16718_2016",16718,2016,"Coal",0.0709465232955633
"16718_2017",16718,2017,"Coal",0.00121468544730392
"16718_2019",16718,2019,"Coal",0.00426195013427734
"16721_2001",16721,2001,"Coal",0.00427693542480469
"16721_2003",16721,2003,"Coal",0.00770097994995117
"16721_2004",16721,2004,"Coal",0.00684491946411133
"16721_2007",16721,2007,"Coal",0.0372242623901367
"16721_2009",16721,2009,"Coal",0.0179702225341797
"16721_2016",16721,2016,"Coal",0.0390970041771982
"16750_2002",16750,2002,"Coal",0.00206954544534122
"16750_2007",16750,2007,"Coal",0.00429075604248047
"16750_2009",16750,2009,"Coal",0.00160404628954121
"16751_2001",16751,2001,"Gold",0.00122567913818359
"16751_2002",16751,2002,"Gold",0.0139642298952589
"16751_2003",16751,2003,"Gold",0.0176296736060049
"16751_2004",16751,2004,"Gold",0.0430929513367896
"16751_2005",16751,2005,"Gold",0.0110958885495653
"16751_2006",16751,2006,"Gold",0.0339265271158854
"16751_2007",16751,2007,"Gold",0.00203455468606388
"16751_2008",16751,2008,"Gold",0.00204899986165365
"16751_2009",16751,2009,"Gold",0.00325600079585057
"16751_2012",16751,2012,"Gold",0.00840780050407858
"16751_2013",16751,2013,"Gold",0.110556977497176
"16751_2014",16751,2014,"Gold",0.000448646565755208
"16751_2016",16751,2016,"Gold",0.000873208148791743
"16751_2017",16751,2017,"Gold",1.92052753523284e-05
"16751_2018",16751,2018,"Gold",0.00444504385292203
"16757_2001",16757,2001,"Coal",0.102323622888423
"16757_2002",16757,2002,"Coal",0.00419128326416016
"16757_2004",16757,2004,"Coal",0.00841474068292356
"16757_2005",16757,2005,"Coal",0.00138892352294922
"16757_2006",16757,2006,"Coal",0.00972292419433594
"16757_2008",16757,2008,"Coal",0.021585125417672
"16757_2009",16757,2009,"Coal",0.00177117166915594
"16757_2010",16757,2010,"Coal",0.0575745743573357
"16757_2011",16757,2011,"Coal",0.0349792230593214
"16757_2012",16757,2012,"Coal",0.013869253321988
"16757_2017",16757,2017,"Coal",0.000694102478027344
"16760_2002",16760,2002,"unknown",0.0012681875
"16766_2001",16766,2001,"Coal",0.0298225859990139
"16766_2002",16766,2002,"Coal",0.0605953709716797
"16766_2003",16766,2003,"Coal",0.0343076642319623
"16766_2004",16766,2004,"Coal",0.109539071903483
"16766_2005",16766,2005,"Coal",0.071315133605957
"16766_2006",16766,2006,"Coal",0.0279737649528952
"16766_2007",16766,2007,"Coal",0.825991337238865
"16766_2008",16766,2008,"Coal",0.296938805626484
