snl_id,hcluster_id,commodities_list,country_name,country_isoa3
35990,00000000000000001263,Iron Ore,Australia,AUS
53196,00000000000000001264,"Manganese,Lead,Copper,Iron Ore,Zinc,Gold,Silver",Australia,AUS
57948,00000000000000001265,Iron Ore,Australia,AUS
64411,00000000000000001266,"Iron Ore,Manganese",Australia,AUS
67679,00000000000000001267,"Iron Ore,Manganese",Australia,AUS
61891,00000000000000001268,"Lead,Zinc,Copper,Manganese",Australia,AUS
57094,00000000000000001266,"Iron Ore,Manganese",Australia,AUS
29002,00000000000000013070,Gold,New Zealand,NZL
51175,00000000000000001269,Nickel,Australia,AUS
68653,00000000000000015797,Coal,United States,USA
60048,00000000000000001270,Coal,Australia,AUS
32584,00000000000000001271,Iron Ore,Australia,AUS
62305,00000000000000004380,U3O8,Canada,CAN
56997,00000000000000016038,Gold,United States,USA
41767,00000000000000010902,"Copper,Silver,Lead,Zinc,Gold,Molybdenum",Kazakhstan,KAZ
31274,00000000000000004423,Gold,Canada,CAN
32663,00000000000000004084,Gold,Canada,CAN
56630,00000000000000004060,Gold,Canada,CAN
79593,00000000000000004958,Gold,Canada,CAN
54050,00000000000000004084,Gold,Canada,CAN
54907,00000000000000004998,U3O8,Canada,CAN
30852,00000000000000016441,"Palladium,Platinum,Rhodium,Gold,Silver,Copper,Nickel",United States,USA
32098,00000000000000004577,Tantalum,Canada,CAN
40818,00000000000000004318,"Copper,Molybdenum,Silver,Rhenium",Canada,CAN
41221,00000000000000015982,Coal,United States,USA
55027,00000000000000016158,"Silver,Copper",United States,USA
30875,00000000000000004999,"Platinum,Palladium,Rhodium,Gold,Copper,Nickel",Canada,CAN
34541,00000000000000004060,"Gold,Iron Ore",Canada,CAN
61068,00000000000000015905,"Gold,Silver",United States,USA
28878,00000000000000016442,"Gold,Silver,Copper,Lead,Zinc",United States,USA
35622,00000000000000004242,Gold,Canada,CAN
57521,00000000000000017574,"U3O8,Gold",South Africa,ZAF
53393,00000000000000004060,Gold,Canada,CAN
24981,00000000000000015837,"Silver,Copper",United States,USA
30414,00000000000000004546,Gold,Canada,CAN
28876,00000000000000015986,Gold,United States,USA
60168,00000000000000017574,"Gold,Platinum,Osmium,Palladium,Iridium,Rhodium",South Africa,ZAF
67782,00000000000000007509,Copper,China,CHN
35432,00000000000000016443,U3O8,United States,USA
31670,00000000000000016444,Gold,United States,USA
53600,00000000000000005000,"Nickel,Platinum,Palladium,Rhodium",Canada,CAN
30028,00000000000000011664,Gold,Mexico,MEX
38037,00000000000000010176,"Copper,Gold",Indonesia,IDN
36651,00000000000000001272,"Silver,Copper,Gold,Cobalt,Nickel,Lithium,Cerium",Australia,AUS
50704,00000000000000015929,Coal,United States,USA
25757,00000000000000016168,Gold,United States,USA
61213,00000000000000015517,Gold,United Republic of Tanzania,TZA
36657,00000000000000001273,Iron Ore,Australia,AUS
35557,00000000000000000446,"Gold,Nickel,Copper",Australia,AUS
41067,00000000000000010124,Coal,Indonesia,IDN
42006,00000000000000010177,Coal,Indonesia,IDN
59046,00000000000000010178,Coal,Indonesia,IDN
61062,00000000000000010128,Coal,Indonesia,IDN
41038,00000000000000010080,Coal,Indonesia,IDN
55371,00000000000000001274,U3O8,Australia,AUS
37776,00000000000000000446,Nickel,Australia,AUS
70197,00000000000000010443,Coal,India,IND
26705,00000000000000005001,"Tin,Copper,Zinc,Silver,Indium,Tungsten,Gallium,Germanium",Canada,CAN
55832,00000000000000015797,Coal,United States,USA
62549,00000000000000005002,U3O8,Canada,CAN
34381,00000000000000001275,"Nickel,Copper,Platinum,Palladium,Gold",Australia,AUS
76358,00000000000000001276,"Graphite,Nickel,Copper,Iron Ore",Australia,AUS
30995,00000000000000000446,"Gold,Silver",Australia,AUS
38634,00000000000000010179,Coal,Indonesia,IDN
60618,00000000000000001277,"Gold,Copper",Australia,AUS
31012,00000000000000005003,"Nickel,Copper,Cobalt",Canada,CAN
38695,00000000000000001278,"Nickel,Gold,Copper,Platinum,Palladium,Magnesium,Zinc",Australia,AUS
54743,00000000000000004189,Gold,Canada,CAN
63674,00000000000000005004,"Gold,Copper,Molybdenum",Canada,CAN
41423,00000000000000005005,Gold,Canada,CAN
52951,00000000000000000446,Nickel,Australia,AUS
66111,00000000000000005006,"Copper,Gold,Zinc,Lead,Silver,Tungsten",Canada,CAN
51676,00000000000000015797,Coal,United States,USA
57741,00000000000000015958,"Gold,Silver",United States,USA
52113,00000000000000015958,"Gold,Silver",United States,USA
68785,00000000000000015797,Coal,United States,USA
32694,00000000000000000446,"Gold,Silver,Nickel,Copper,Platinum,Palladium",Australia,AUS
40271,00000000000000001279,Coal,Australia,AUS
67533,00000000000000004534,Graphite,Canada,CAN
34872,00000000000000001280,Nickel,Australia,AUS
60708,00000000000000013761,"Gold,Platinum,Palladium,Rhodium,Copper,Silver",Papua New Guinea,PNG
60154,00000000000000004060,Gold,Canada,CAN
59866,00000000000000009983,Gold,Guyana,GUY
25363,00000000000000016237,"Gold,Silver,Lead",United States,USA
59974,00000000000000000534,"U3O8,Copper,Molybdenum",Australia,AUS
31892,00000000000000014141,"Platinum,Palladium,Gold",Russian Federation,RUS
59569,00000000000000001281,"Nickel,Copper,Platinum,Palladium,Gold,Silver,Rhodium",Australia,AUS
59949,00000000000000001282,"Manganese,Gold,Zinc,U3O8,Lead",Australia,AUS
63230,00000000000000001283,Iron Ore,Australia,AUS
63726,00000000000000009694,Coal,United Kingdom,GBR
59931,00000000000000016263,U3O8,United States,USA
63100,00000000000000004108,"Gold,Silver,Zinc,Copper,Lead",Canada,CAN
26856,00000000000000017574,Gold,South Africa,ZAF
54494,00000000000000017574,Gold,South Africa,ZAF
25069,00000000000000016445,"Gold,Copper,Molybdenum",United States,USA
54126,00000000000000004095,"Copper,Nickel,Platinum,Palladium,Rhodium",Canada,CAN
30277,00000000000000010903,"Copper,Zinc,Gold,Silver,Lead",Kazakhstan,KAZ
57841,00000000000000005007,"Nickel,Copper,Platinum,Palladium,Rhodium,Gold",Canada,CAN
56295,00000000000000005008,U3O8,Canada,CAN
54321,00000000000000000930,Nickel,Australia,AUS
67349,00000000000000001284,"Nickel,Copper",Australia,AUS
35361,00000000000000014905,U3O8,Senegal,SEN
66167,00000000000000014142,"Nickel,Copper,Platinum,Palladium,Gold,Rhodium",Russian Federation,RUS
54880,00000000000000007464,Gold,China,CHN
32789,00000000000000005009,Diamonds,Canada,CAN
53636,00000000000000016446,Copper,United States,USA
55916,00000000000000015837,"Silver,Copper,Lead",United States,USA
62179,00000000000000005010,Iron Ore,Canada,CAN
61991,00000000000000016447,"Gold,Molybdenum,Copper",United States,USA
62956,00000000000000004060,Gold,Canada,CAN
38543,00000000000000007510,Lithium,China,CHN
81558,00000000000000001285,"Gold,Copper",Australia,AUS
55447,00000000000000004077,U3O8,Canada,CAN
61309,00000000000000010904,"Copper,Gold",Kazakhstan,KAZ
24774,00000000000000016256,Zinc,United States,USA
68690,00000000000000015929,Coal,United States,USA
26399,00000000000000016448,Gold,United States,USA
55078,00000000000000015803,Gold,United States,USA
33386,00000000000000007511,"Nickel,Copper,Cobalt",China,CHN
66774,00000000000000001286,Gold,Australia,AUS
41637,00000000000000007512,Coal,China,CHN
41507,00000000000000005011,Coal,Canada,CAN
26936,00000000000000016449,"Gold,Silver",United States,USA
54065,00000000000000016449,Gold,United States,USA
79318,00000000000000016449,"Gold,Silver",United States,USA
54982,00000000000000005012,Nickel,Canada,CAN
55829,00000000000000015971,Coal,United States,USA
41018,00000000000000005013,U3O8,Canada,CAN
56170,00000000000000017594,Chromite,South Africa,ZAF
55632,00000000000000017646,"Ilmenite,Rutile,Zircon,Heavy Mineral Sands",South Africa,ZAF
39187,00000000000000010474,Coal,India,IND
59575,00000000000000004060,Gold,Canada,CAN
50445,00000000000000000987,"Copper,Cobalt,Silver,Gold",Australia,AUS
64098,00000000000000001287,Coal,Australia,AUS
60589,00000000000000001288,"Gold,Nickel,Lead,Silver,Copper,Zinc",Australia,AUS
40035,00000000000000016450,Coal,United States,USA
54608,00000000000000015797,Coal,United States,USA
54103,00000000000000005014,"Copper,Nickel,Platinum,Palladium,Rhodium,Gold",Canada,CAN
35122,00000000000000015722,U3O8,Ukraine,UKR
36637,00000000000000017453,U3O8,Uzbekistan,UZB
32265,00000000000000000557,Iron Ore,Australia,AUS
60051,00000000000000015518,U3O8,United Republic of Tanzania,TZA
70447,00000000000000015006,"Copper,Silver",Serbia,SRB
25427,00000000000000016070,Gold,United States,USA
51263,00000000000000015943,Gold,United States,USA
33751,00000000000000000486,"Zinc,Lead,Silver",Australia,AUS
41426,00000000000000016451,"Potash,Lithium",United States,USA
36249,00000000000000004060,Gold,Canada,CAN
31510,00000000000000016452,Gold,United States,USA
26108,00000000000000004059,"Gold,Silver,Copper",Canada,CAN
31832,00000000000000005015,Diamonds,Canada,CAN
32636,00000000000000005016,Diamonds,Canada,CAN
62574,00000000000000005017,Gold,Canada,CAN
78631,00000000000000004059,Gold,Canada,CAN
67666,00000000000000005018,"Copper,Graphite",Canada,CAN
56226,00000000000000004209,U3O8,Canada,CAN
80919,00000000000000001289,"Gold,Copper,Nickel,Lead,Zinc,Silver,Platinum",Australia,AUS
32503,00000000000000001289,"Platinum,Palladium,Silver,Copper,Zinc,Lead,Iron Ore",Australia,AUS
50443,00000000000000015833,"Gold,Silver",United States,USA
41557,00000000000000017647,Coal,South Africa,ZAF
50783,00000000000000004060,Gold,Canada,CAN
24893,00000000000000016134,"Gold,Silver",United States,USA
59527,00000000000000004350,Gold,Canada,CAN
66440,00000000000000004170,Gold,Canada,CAN
50691,00000000000000015373,Coal,Turkey,TUR
65139,00000000000000004084,Gold,Canada,CAN
57200,00000000000000001290,Gold,Australia,AUS
61909,00000000000000012896,U3O8,Niger,NER
65497,00000000000000008810,"Nickel,Copper,Platinum,Palladium,Rhodium,Cobalt",Democratic Republic of The Congo,COD
49640,00000000000000000491,Coal,Australia,AUS
40502,00000000000000012933,Iron Ore,Federal Republic of Nigeria,NGA
37598,00000000000000008800,"Copper,Cobalt",Democratic Republic of The Congo,COD
27917,00000000000000008943,"Gold,Silver",Colombia,COL
75541,00000000000000015219,Gold,Republic of Chad,TCD
50594,00000000000000013064,Coal,New Zealand,NZL
55126,00000000000000000557,"Iron Ore,Gold",Australia,AUS
56016,00000000000000005019,Coal,Canada,CAN
62353,00000000000000004295,Gold,Canada,CAN
25858,00000000000000015943,Gold,United States,USA
68338,00000000000000015797,Coal,United States,USA
55440,00000000000000004082,U3O8,Canada,CAN
42081,00000000000000013849,Coal,Poland,POL
36357,00000000000000004912,"Lanthanides,U3O8",Canada,CAN
81372,00000000000000015803,Gold,United States,USA
28812,00000000000000005020,"Copper,Zinc,Gold,Silver,Barite",Canada,CAN
66303,00000000000000005020,"Copper,Zinc,Silver,Gold",Canada,CAN
61924,00000000000000005021,Gold,Canada,CAN
59185,00000000000000004827,Gold,Canada,CAN
79413,00000000000000016453,Gold,United States,USA
37080,00000000000000005022,Lanthanides,Canada,CAN
34334,00000000000000005023,Diamonds,Canada,CAN
51107,00000000000000001291,U3O8,Australia,AUS
56423,00000000000000016383,U3O8,United States,USA
29842,00000000000000013762,"Gold,Silver,Copper",Papua New Guinea,PNG
27434,00000000000000009736,Gold,Ghana,GHA
38045,00000000000000001292,U3O8,Australia,AUS
25615,00000000000000001293,Gold,Australia,AUS
70402,00000000000000001103,Gold,Australia,AUS
79561,00000000000000001294,Gold,Australia,AUS
52879,00000000000000001295,Gold,Australia,AUS
53213,00000000000000001088,Copper,Australia,AUS
30006,00000000000000001296,Gold,Australia,AUS
26422,00000000000000001297,"Gold,Silver,Nickel",Australia,AUS
54284,00000000000000012366,"Gold,Copper",Mongolia,MNG
56644,00000000000000009736,Gold,Ghana,GHA
64752,00000000000000001298,"Gold,Copper,Silver",Australia,AUS
32424,00000000000000001299,Diamonds,Australia,AUS
32884,00000000000000001299,"U3O8,Gold,Iron Ore,Copper,Lanthanides",Australia,AUS
27334,00000000000000004298,"Gold,Silver",Canada,CAN
62130,00000000000000004298,Gold,Canada,CAN
64489,00000000000000015918,Gold,United States,USA
51376,00000000000000015797,Coal,United States,USA
37373,00000000000000017648,"Platinum,Palladium,Rhodium,Gold,Nickel,Copper",South Africa,ZAF
26622,00000000000000017649,Gold,South Africa,ZAF
34519,00000000000000005024,Diamonds,Canada,CAN
29878,00000000000000015374,Gold,Turkey,TUR
41692,00000000000000010150,Coal,Indonesia,IDN
61829,00000000000000015907,"U3O8,Vanadium",United States,USA
29701,00000000000000001300,Gold,Australia,AUS
34041,00000000000000001301,"Gold,Copper,Nickel",Australia,AUS
34636,00000000000000001302,Gold,Australia,AUS
49671,00000000000000014013,Coal,Russian Federation,RUS
49673,00000000000000013972,Coal,Russian Federation,RUS
69348,00000000000000013972,Coal,Russian Federation,RUS
77876,00000000000000009759,"Lithium,Tin,Tantalum,Niobium,Beryllium,Gold",Ghana,GHA
29534,00000000000000004461,"Gold,Copper",Canada,CAN
32036,00000000000000005025,"Copper,Gold,Silver,Palladium,Molybdenum",Canada,CAN
24871,00000000000000016454,Zinc,United States,USA
50972,00000000000000001303,"Gold,Silver,Copper",Australia,AUS
53623,00000000000000017957,Gold,Zimbabwe,ZWE
62912,00000000000000000704,Gold,Australia,AUS
67553,00000000000000005026,"Platinum,Palladium,Rhodium",Canada,CAN
33495,00000000000000001084,"Copper,Nickel,Platinum,Palladium",Australia,AUS
66915,00000000000000005027,Gold,Canada,CAN
33364,00000000000000001304,"Copper,Silver,Gold,Zinc,Lead",Australia,AUS
75674,00000000000000005028,Gold,Canada,CAN
64462,00000000000000012934,"Gold,Tantalum",Federal Republic of Nigeria,NGA
51171,00000000000000011665,"Gold,Silver",Mexico,MEX
28217,00000000000000004879,Diamonds,Canada,CAN
36168,00000000000000004228,Diamonds,Canada,CAN
57177,00000000000000015099,Gold,Sweden,SWE
32735,00000000000000007513,Iron Ore,China,CHN
77053,00000000000000010523,Graphite,India,IND
36581,00000000000000000613,"Iron Ore,Manganese",Australia,AUS
81540,00000000000000000917,"Lithium,Nickel,Copper,Cobalt,Platinum,Palladium",Australia,AUS
41467,00000000000000001305,Coal,Australia,AUS
35574,00000000000000009221,"Lead,Zinc",Algeria,DZA
27678,00000000000000006931,"Copper,Gold,Molybdenum,Silver",Chile,CHL
56561,00000000000000013206,Gold,Peru,PER
30416,00000000000000000192,"Gold,Copper,Silver,Lead",Argentina,ARG
36091,00000000000000012631,Iron Ore,Mauritania,MRT
33496,00000000000000011666,"Gold,Silver,Copper,Lead,Zinc",Mexico,MEX
34319,00000000000000013357,"Silver,Zinc,Lead",Peru,PER
56441,00000000000000000193,"Gold,Silver",Argentina,ARG
30144,00000000000000011493,Gold,Mexico,MEX
55939,00000000000000000099,Gold,Argentina,ARG
37180,00000000000000006863,"Copper,Gold",Chile,CHL
61488,00000000000000011667,Gold,Mexico,MEX
70556,00000000000000011668,Gold,Mexico,MEX
31361,00000000000000011503,"Silver,Gold",Mexico,MEX
28305,00000000000000011669,"Copper,Gold,Molybdenum",Mexico,MEX
56806,00000000000000011670,"Gold,Silver",Mexico,MEX
36209,00000000000000006932,"Copper,Silver",Chile,CHL
36800,00000000000000011671,Iron Ore,Mexico,MEX
29268,00000000000000003317,Silver,Bolivia,BOL
60203,00000000000000009322,"Copper,Zinc",Egypt,EGY
61072,00000000000000000194,"Gold,Silver",Argentina,ARG
68319,00000000000000008988,Iron Ore,Colombia,COL
40435,00000000000000011672,"Gold,Silver,Copper,Lead,Zinc",Mexico,MEX
29979,00000000000000011673,"Copper,Gold,Silver",Mexico,MEX
66375,00000000000000011537,"Copper,Zinc,Silver",Mexico,MEX
26711,00000000000000013242,"Zinc,Lead,Silver,Copper,Gold",Peru,PER
30507,00000000000000006908,"Copper,Gold",Chile,CHL
26753,00000000000000006863,"Gold,Silver,Copper",Chile,CHL
31328,00000000000000009202,"Gold,Silver,Copper,Zinc",Dominican Republic,DOM
60084,00000000000000006847,"Copper,Iron Ore,Magnetite",Chile,CHL
38680,00000000000000008943,Gold,Colombia,COL
61018,00000000000000017485,Gold,Venezuela,VEN
36989,00000000000000017485,Gold,Venezuela,VEN
64325,00000000000000011674,Gold,Mexico,MEX
63600,00000000000000011675,"Silver,Gold",Mexico,MEX
31171,00000000000000000195,"Copper,Gold",Argentina,ARG
67237,00000000000000011676,"Silver,Gold",Mexico,MEX
60646,00000000000000011677,"Gold,Silver",Mexico,MEX
32693,00000000000000016455,"Iron Ore,Gold,Platinum,Silver,Palladium,Iridium",United States,USA
58102,00000000000000011678,"Gold,Silver,Zinc,Copper,Lead",Mexico,MEX
61278,00000000000000005029,"Gold,Copper,Silver",Canada,CAN
28113,00000000000000008949,Gold,Colombia,COL
53616,00000000000000011679,"Gold,Silver",Mexico,MEX
60147,00000000000000011673,"Copper,Silver",Mexico,MEX
64039,00000000000000008944,"Gold,Silver",Colombia,COL
63715,00000000000000009203,Gold,Dominican Republic,DOM
30516,00000000000000011631,"Gold,Silver",Mexico,MEX
40254,00000000000000011680,"Silver,Zinc,Lead",Mexico,MEX
28044,00000000000000011681,Gold,Mexico,MEX
30336,00000000000000008989,Gold,Colombia,COL
30210,00000000000000006933,"Copper,Molybdenum,Gold,Silver",Chile,CHL
53383,00000000000000011682,"Lead,Zinc,Silver,Copper",Mexico,MEX
63983,00000000000000011623,"Gold,Silver",Mexico,MEX
30176,00000000000000011683,"Gold,Silver",Mexico,MEX
62974,00000000000000006863,Gold,Chile,CHL
67146,00000000000000011649,Gold,Mexico,MEX
34122,00000000000000008990,Gold,Colombia,COL
28275,00000000000000011684,"Copper,Gold,Silver",Mexico,MEX
28871,00000000000000009111,Copper,Cuba,CUB
49876,00000000000000011563,"Copper,Gold",Mexico,MEX
55017,00000000000000011685,"Gold,Copper",Mexico,MEX
68255,00000000000000011686,"Gold,Copper",Mexico,MEX
29389,00000000000000009111,"Gold,Silver",Cuba,CUB
38240,00000000000000013358,"Lead,Silver,Zinc,Gold",Peru,PER
37711,00000000000000008991,Gold,Colombia,COL
54359,00000000000000011687,"Gold,Silver",Mexico,MEX
53435,00000000000000011688,Gold,Mexico,MEX
35545,00000000000000011503,"Gold,Silver",Mexico,MEX
56155,00000000000000009249,Gold,Ecuador,ECU
40627,00000000000000008992,Coal,Colombia,COL
58361,00000000000000013172,"Gold,Copper",Panama,PAN
30524,00000000000000009266,Gold,Ecuador,ECU
30548,00000000000000006816,"Silver,Copper",Chile,CHL
30276,00000000000000011689,Gold,Mexico,MEX
29346,00000000000000011690,"Molybdenum,Copper,Silver,Rhenium,Tungsten",Mexico,MEX
39084,00000000000000011537,Iron Ore,Mexico,MEX
32976,00000000000000011498,"Silver,Gold",Mexico,MEX
57788,00000000000000011547,"Copper,Zinc,Lead,Gold,Silver",Mexico,MEX
57789,00000000000000011547,"Copper,Zinc,Lead,Silver,Gold",Mexico,MEX
49796,00000000000000008970,Coal,Colombia,COL
40515,00000000000000006908,Copper,Chile,CHL
67524,00000000000000003329,"Gold,Tin",Bolivia,BOL
76488,00000000000000011565,Copper,Mexico,MEX
29102,00000000000000008993,"Gold,Silver",Colombia,COL
56732,00000000000000011691,"Gold,Silver",Mexico,MEX
27938,00000000000000014974,"Gold,Silver",Republic of El Salvador,SLV
38840,00000000000000011556,"Gold,Silver",Mexico,MEX
